dataset,error,seed,metric_value,method,method_label,metric,dataset_label,smal_strategy,f_min_iter
ames,0,9,0.4225161393931819,diverse_balanced,Diverse Balanced,mcc,AMES,,
ames,0,0,0.3485261463318256,edited_nearest_neighbours,EditedNN,mcc,AMES,,
ames,0,1,0.4031211375512917,edited_nearest_neighbours,EditedNN,mcc,AMES,,
ames,0,10,0.3667692613944421,edited_nearest_neighbours,EditedNN,mcc,AMES,,
ames,0,11,0.415861655042519,edited_nearest_neighbours,EditedNN,mcc,AMES,,
ames,0,12,0.4184565408600835,edited_nearest_neighbours,EditedNN,mcc,AMES,,
ames,0,13,0.4291851112651165,edited_nearest_neighbours,EditedNN,mcc,AMES,,
ames,0,14,0.4123950123261407,edited_nearest_neighbours,EditedNN,mcc,AMES,,
ames,0,15,0.3960776356659831,edited_nearest_neighbours,EditedNN,mcc,AMES,,
ames,0,16,0.3870012749141441,edited_nearest_neighbours,EditedNN,mcc,AMES,,
ames,0,17,0.3899014500051591,edited_nearest_neighbours,EditedNN,mcc,AMES,,
ames,0,18,0.4193556915973267,edited_nearest_neighbours,EditedNN,mcc,AMES,,
ames,0,19,0.4064724131482551,edited_nearest_neighbours,EditedNN,mcc,AMES,,
ames,0,2,0.4184102375507965,edited_nearest_neighbours,EditedNN,mcc,AMES,,
ames,0,3,0.4273298569966092,edited_nearest_neighbours,EditedNN,mcc,AMES,,
ames,0,4,0.3599151175452416,edited_nearest_neighbours,EditedNN,mcc,AMES,,
ames,0,5,0.4036025764897147,edited_nearest_neighbours,EditedNN,mcc,AMES,,
ames,0,6,0.3811803385802512,edited_nearest_neighbours,EditedNN,mcc,AMES,,
ames,0,7,0.4839678143310045,edited_nearest_neighbours,EditedNN,mcc,AMES,,
ames,0,8,0.3955669787938107,edited_nearest_neighbours,EditedNN,mcc,AMES,,
ames,0,9,0.3459289815441805,edited_nearest_neighbours,EditedNN,mcc,AMES,,
ames,0,0,0.4100621127523526,full,Full Model,mcc,AMES,,
ames,0,1,0.4954014317665461,full,Full Model,mcc,AMES,,
ames,0,10,0.4639322773745046,full,Full Model,mcc,AMES,,
ames,0,11,0.4146048315768911,full,Full Model,mcc,AMES,,
ames,0,12,0.3770138985460803,full,Full Model,mcc,AMES,,
ames,0,13,0.3654856068117211,full,Full Model,mcc,AMES,,
ames,0,14,0.5142656528797233,full,Full Model,mcc,AMES,,
ames,0,15,0.4672494206728693,full,Full Model,mcc,AMES,,
ames,0,16,0.4238294704450911,full,Full Model,mcc,AMES,,
ames,0,17,0.3640088472291359,full,Full Model,mcc,AMES,,
ames,0,18,0.4959695837696951,full,Full Model,mcc,AMES,,
ames,0,19,0.4893951700802131,full,Full Model,mcc,AMES,,
ames,0,2,0.4997709841870641,full,Full Model,mcc,AMES,,
ames,0,3,0.5224899492129311,full,Full Model,mcc,AMES,,
ames,0,4,0.4662136981670594,full,Full Model,mcc,AMES,,
ames,0,5,0.3607237809272007,full,Full Model,mcc,AMES,,
ames,0,6,0.4615824569021325,full,Full Model,mcc,AMES,,
ames,0,7,0.4968510162596335,full,Full Model,mcc,AMES,,
ames,0,8,0.4520937388904997,full,Full Model,mcc,AMES,,
ames,0,9,0.4299430816659002,full,Full Model,mcc,AMES,,
ames,0,0,0.4032647553017368,instance_hardness_threshold,InstanceHardness,mcc,AMES,,
ames,0,1,0.5010361529034287,instance_hardness_threshold,InstanceHardness,mcc,AMES,,
ames,0,10,0.41306598657703,instance_hardness_threshold,InstanceHardness,mcc,AMES,,
ames,0,11,0.4216496574796852,instance_hardness_threshold,InstanceHardness,mcc,AMES,,
ames,0,12,0.3789502999323108,instance_hardness_threshold,InstanceHardness,mcc,AMES,,
ames,0,13,0.3722725381525535,instance_hardness_threshold,InstanceHardness,mcc,AMES,,
ames,0,14,0.5136514392640682,instance_hardness_threshold,InstanceHardness,mcc,AMES,,
ames,0,15,0.4793778396928146,instance_hardness_threshold,InstanceHardness,mcc,AMES,,
ames,0,16,0.4408919720871817,instance_hardness_threshold,InstanceHardness,mcc,AMES,,
ames,0,17,0.3793258916129514,instance_hardness_threshold,InstanceHardness,mcc,AMES,,
ames,0,18,0.4966061037247132,instance_hardness_threshold,InstanceHardness,mcc,AMES,,
ames,0,19,0.4663778619208651,instance_hardness_threshold,InstanceHardness,mcc,AMES,,
ames,0,2,0.5035959662442874,instance_hardness_threshold,InstanceHardness,mcc,AMES,,
ames,0,3,0.5113712176529787,instance_hardness_threshold,InstanceHardness,mcc,AMES,,
ames,0,4,0.3746641460956653,instance_hardness_threshold,InstanceHardness,mcc,AMES,,
ames,0,5,0.4062579093578907,instance_hardness_threshold,InstanceHardness,mcc,AMES,,
ames,0,6,0.372275749468474,instance_hardness_threshold,InstanceHardness,mcc,AMES,,
ames,0,7,0.4979133405574267,instance_hardness_threshold,InstanceHardness,mcc,AMES,,
ames,0,8,0.3965582818604111,instance_hardness_threshold,InstanceHardness,mcc,AMES,,
ames,0,9,0.4344084987346474,instance_hardness_threshold,InstanceHardness,mcc,AMES,,
ames,0,0,0.3932871018509647,near_miss,NearMiss,mcc,AMES,,
ames,0,1,0.4810823578127092,near_miss,NearMiss,mcc,AMES,,
ames,0,10,0.4128484785071484,near_miss,NearMiss,mcc,AMES,,
ames,0,11,0.4303491166561118,near_miss,NearMiss,mcc,AMES,,
ames,0,12,0.4119163049077252,near_miss,NearMiss,mcc,AMES,,
ames,0,13,0.3942782455785394,near_miss,NearMiss,mcc,AMES,,
ames,0,14,0.4924489905477386,near_miss,NearMiss,mcc,AMES,,
ames,0,15,0.4461027117196191,near_miss,NearMiss,mcc,AMES,,
ames,0,16,0.4407348357994681,near_miss,NearMiss,mcc,AMES,,
ames,0,17,0.374747579645224,near_miss,NearMiss,mcc,AMES,,
ames,0,18,0.4591844191846975,near_miss,NearMiss,mcc,AMES,,
ames,0,19,0.4725062063889834,near_miss,NearMiss,mcc,AMES,,
ames,0,2,0.4650946478241153,near_miss,NearMiss,mcc,AMES,,
ames,0,3,0.4717469057185655,near_miss,NearMiss,mcc,AMES,,
ames,0,4,0.3476113370315,near_miss,NearMiss,mcc,AMES,,
ames,0,5,0.3849122472655253,near_miss,NearMiss,mcc,AMES,,
ames,0,6,0.3686738714877867,near_miss,NearMiss,mcc,AMES,,
ames,0,7,0.4575884870302648,near_miss,NearMiss,mcc,AMES,,
ames,0,8,0.3966094218479875,near_miss,NearMiss,mcc,AMES,,
ames,0,9,0.4241020155975823,near_miss,NearMiss,mcc,AMES,,
ames,0,0,0.3666001157162831,neighbourhood_cleaning_rule,NeighbourhoodCleaning,mcc,AMES,,
ames,0,1,0.4452888508354993,neighbourhood_cleaning_rule,NeighbourhoodCleaning,mcc,AMES,,
ames,0,10,0.4021435484620302,neighbourhood_cleaning_rule,NeighbourhoodCleaning,mcc,AMES,,
ames,0,11,0.4321846667193799,neighbourhood_cleaning_rule,NeighbourhoodCleaning,mcc,AMES,,
ames,0,12,0.405962181128972,neighbourhood_cleaning_rule,NeighbourhoodCleaning,mcc,AMES,,
ames,0,13,0.4264856703133379,neighbourhood_cleaning_rule,NeighbourhoodCleaning,mcc,AMES,,
ames,0,14,0.4544098764768339,neighbourhood_cleaning_rule,NeighbourhoodCleaning,mcc,AMES,,
ames,0,15,0.4238774210915098,neighbourhood_cleaning_rule,NeighbourhoodCleaning,mcc,AMES,,
ames,0,16,0.4348812076399438,neighbourhood_cleaning_rule,NeighbourhoodCleaning,mcc,AMES,,
ames,0,17,0.4191498600822023,neighbourhood_cleaning_rule,NeighbourhoodCleaning,mcc,AMES,,
ames,0,18,0.4897670715734503,neighbourhood_cleaning_rule,NeighbourhoodCleaning,mcc,AMES,,
ames,0,19,0.430396999729146,neighbourhood_cleaning_rule,NeighbourhoodCleaning,mcc,AMES,,
ames,0,2,0.4380182913433582,neighbourhood_cleaning_rule,NeighbourhoodCleaning,mcc,AMES,,
ames,0,3,0.4796296799037108,neighbourhood_cleaning_rule,NeighbourhoodCleaning,mcc,AMES,,
ames,0,4,0.3809977501441737,neighbourhood_cleaning_rule,NeighbourhoodCleaning,mcc,AMES,,
ames,0,5,0.4125183230309387,neighbourhood_cleaning_rule,NeighbourhoodCleaning,mcc,AMES,,
ames,0,6,0.4098503234958791,neighbourhood_cleaning_rule,NeighbourhoodCleaning,mcc,AMES,,
ames,0,7,0.4911776335737167,neighbourhood_cleaning_rule,NeighbourhoodCleaning,mcc,AMES,,
ames,0,8,0.4204391020362168,neighbourhood_cleaning_rule,NeighbourhoodCleaning,mcc,AMES,,
ames,0,9,0.3911268541987531,neighbourhood_cleaning_rule,NeighbourhoodCleaning,mcc,AMES,,
ames,0,0,0.3979151559113515,one_sided_selection,OneSidedSelection,mcc,AMES,,
ames,0,1,0.4896682462303315,one_sided_selection,OneSidedSelection,mcc,AMES,,
ames,0,10,0.4803316637967831,one_sided_selection,OneSidedSelection,mcc,AMES,,
ames,0,11,0.4142876125564285,one_sided_selection,OneSidedSelection,mcc,AMES,,
ames,0,12,0.3749207350340084,one_sided_selection,OneSidedSelection,mcc,AMES,,
ames,0,13,0.3541788713707482,one_sided_selection,OneSidedSelection,mcc,AMES,,
ames,0,14,0.5040002588931315,one_sided_selection,OneSidedSelection,mcc,AMES,,
ames,0,15,0.4600579329973608,one_sided_selection,OneSidedSelection,mcc,AMES,,
ames,0,16,0.4415398144958872,one_sided_selection,OneSidedSelection,mcc,AMES,,
ames,0,17,0.3858243057459971,one_sided_selection,OneSidedSelection,mcc,AMES,,
ames,0,18,0.5007941004727259,one_sided_selection,OneSidedSelection,mcc,AMES,,
ames,0,19,0.4852279267673899,one_sided_selection,OneSidedSelection,mcc,AMES,,
ames,0,2,0.4994921136147817,one_sided_selection,OneSidedSelection,mcc,AMES,,
ames,0,3,0.5307579234182959,one_sided_selection,OneSidedSelection,mcc,AMES,,
ames,0,4,0.4584560431023057,one_sided_selection,OneSidedSelection,mcc,AMES,,
ames,0,5,0.3864212027027613,one_sided_selection,OneSidedSelection,mcc,AMES,,
ames,0,6,0.4601940823313929,one_sided_selection,OneSidedSelection,mcc,AMES,,
ames,0,7,0.4905880719781703,one_sided_selection,OneSidedSelection,mcc,AMES,,
ames,0,8,0.4600730674767172,one_sided_selection,OneSidedSelection,mcc,AMES,,
ames,0,9,0.4206583526514934,one_sided_selection,OneSidedSelection,mcc,AMES,,
ames,0,0,0.3943886871776935,random,Random,mcc,AMES,,
ames,0,1,0.5015302144886616,random,Random,mcc,AMES,,
ames,0,10,0.4691817825712078,random,Random,mcc,AMES,,
ames,0,11,0.3903697870340055,random,Random,mcc,AMES,,
ames,0,12,0.3844938450071481,random,Random,mcc,AMES,,
ames,0,13,0.3577784333440241,random,Random,mcc,AMES,,
ames,0,14,0.4984635971433216,random,Random,mcc,AMES,,
ames,0,15,0.4831394177110027,random,Random,mcc,AMES,,
ames,0,16,0.4178909241668,random,Random,mcc,AMES,,
ames,0,17,0.3384777724009155,random,Random,mcc,AMES,,
ames,0,18,0.4870134909336948,random,Random,mcc,AMES,,
ames,0,19,0.4711160963353792,random,Random,mcc,AMES,,
ames,0,2,0.4727983073052654,random,Random,mcc,AMES,,
ames,0,3,0.5142547554770918,random,Random,mcc,AMES,,
ames,0,4,0.4290117568672413,random,Random,mcc,AMES,,
ames,0,5,0.3791605551028825,random,Random,mcc,AMES,,
ames,0,6,0.448762532684815,random,Random,mcc,AMES,,
ames,0,7,0.4667694466121835,random,Random,mcc,AMES,,
ames,0,8,0.4431577064582849,random,Random,mcc,AMES,,
ames,0,9,0.3931508235514703,random,Random,mcc,AMES,,
ames,0,0,0.4125590693393294,random_over_sampler,RandomOverSampler,mcc,AMES,,
ames,0,1,0.5085252514176414,random_over_sampler,RandomOverSampler,mcc,AMES,,
ames,0,10,0.4654135337128268,random_over_sampler,RandomOverSampler,mcc,AMES,,
ames,0,11,0.4033508618839142,random_over_sampler,RandomOverSampler,mcc,AMES,,
ames,0,12,0.398024221909497,random_over_sampler,RandomOverSampler,mcc,AMES,,
ames,0,13,0.3705880055911107,random_over_sampler,RandomOverSampler,mcc,AMES,,
ames,0,14,0.5041945938366932,random_over_sampler,RandomOverSampler,mcc,AMES,,
ames,0,15,0.4705079398513528,random_over_sampler,RandomOverSampler,mcc,AMES,,
ames,0,16,0.429993206920386,random_over_sampler,RandomOverSampler,mcc,AMES,,
ames,0,17,0.3441666256545333,random_over_sampler,RandomOverSampler,mcc,AMES,,
ames,0,18,0.4839260464093987,random_over_sampler,RandomOverSampler,mcc,AMES,,
ames,0,19,0.4736941788061904,random_over_sampler,RandomOverSampler,mcc,AMES,,
ames,0,2,0.5110206925110526,random_over_sampler,RandomOverSampler,mcc,AMES,,
ames,0,3,0.5272649148206929,random_over_sampler,RandomOverSampler,mcc,AMES,,
ames,0,4,0.4579700998113769,random_over_sampler,RandomOverSampler,mcc,AMES,,
ames,0,5,0.3755447278468037,random_over_sampler,RandomOverSampler,mcc,AMES,,
ames,0,6,0.4790970813679115,random_over_sampler,RandomOverSampler,mcc,AMES,,
ames,0,7,0.4873559721927469,random_over_sampler,RandomOverSampler,mcc,AMES,,
ames,0,8,0.4698317708867867,random_over_sampler,RandomOverSampler,mcc,AMES,,
ames,0,9,0.4329772306476006,random_over_sampler,RandomOverSampler,mcc,AMES,,
ames,0,0,0.418155399284899,random_under_sampler,RandomUnderSampler,mcc,AMES,,
ames,0,1,0.5007896923686271,random_under_sampler,RandomUnderSampler,mcc,AMES,,
ames,0,10,0.4348007321362863,random_under_sampler,RandomUnderSampler,mcc,AMES,,
ames,0,11,0.4166772886260788,random_under_sampler,RandomUnderSampler,mcc,AMES,,
ames,0,12,0.4009865683191725,random_under_sampler,RandomUnderSampler,mcc,AMES,,
ames,0,13,0.3477277988383888,random_under_sampler,RandomUnderSampler,mcc,AMES,,
ames,0,14,0.5166871366124715,random_under_sampler,RandomUnderSampler,mcc,AMES,,
ames,0,15,0.4708927105762329,random_under_sampler,RandomUnderSampler,mcc,AMES,,
ames,0,16,0.4358897939121803,random_under_sampler,RandomUnderSampler,mcc,AMES,,
ames,0,17,0.3750978437828949,random_under_sampler,RandomUnderSampler,mcc,AMES,,
ames,0,18,0.499239007858422,random_under_sampler,RandomUnderSampler,mcc,AMES,,
ames,0,19,0.4907311894695371,random_under_sampler,RandomUnderSampler,mcc,AMES,,
ames,0,2,0.4971919113969618,random_under_sampler,RandomUnderSampler,mcc,AMES,,
ames,0,3,0.5188147975907718,random_under_sampler,RandomUnderSampler,mcc,AMES,,
ames,0,4,0.4128759755660444,random_under_sampler,RandomUnderSampler,mcc,AMES,,
ames,0,5,0.3565065725022384,random_under_sampler,RandomUnderSampler,mcc,AMES,,
ames,0,6,0.4490439228661164,random_under_sampler,RandomUnderSampler,mcc,AMES,,
ames,0,7,0.4914036136010995,random_under_sampler,RandomUnderSampler,mcc,AMES,,
ames,0,8,0.4623993527660662,random_under_sampler,RandomUnderSampler,mcc,AMES,,
ames,0,9,0.4329654108527814,random_under_sampler,RandomUnderSampler,mcc,AMES,,
ames,0,0,0.3485261463318256,repeated_edited_nearest_neighbours,RepeatedEditedNN,mcc,AMES,,
ames,0,1,0.4031211375512917,repeated_edited_nearest_neighbours,RepeatedEditedNN,mcc,AMES,,
ames,0,10,0.3667692613944421,repeated_edited_nearest_neighbours,RepeatedEditedNN,mcc,AMES,,
ames,0,11,0.415861655042519,repeated_edited_nearest_neighbours,RepeatedEditedNN,mcc,AMES,,
ames,0,12,0.4184565408600835,repeated_edited_nearest_neighbours,RepeatedEditedNN,mcc,AMES,,
ames,0,13,0.4291851112651165,repeated_edited_nearest_neighbours,RepeatedEditedNN,mcc,AMES,,
ames,0,14,0.4123950123261407,repeated_edited_nearest_neighbours,RepeatedEditedNN,mcc,AMES,,
ames,0,15,0.3960776356659831,repeated_edited_nearest_neighbours,RepeatedEditedNN,mcc,AMES,,
ames,0,16,0.3870012749141441,repeated_edited_nearest_neighbours,RepeatedEditedNN,mcc,AMES,,
ames,0,17,0.3899014500051591,repeated_edited_nearest_neighbours,RepeatedEditedNN,mcc,AMES,,
ames,0,18,0.4193556915973267,repeated_edited_nearest_neighbours,RepeatedEditedNN,mcc,AMES,,
ames,0,19,0.4064724131482551,repeated_edited_nearest_neighbours,RepeatedEditedNN,mcc,AMES,,
ames,0,2,0.4184102375507965,repeated_edited_nearest_neighbours,RepeatedEditedNN,mcc,AMES,,
ames,0,3,0.4273298569966092,repeated_edited_nearest_neighbours,RepeatedEditedNN,mcc,AMES,,
ames,0,4,0.3599151175452416,repeated_edited_nearest_neighbours,RepeatedEditedNN,mcc,AMES,,
ames,0,5,0.4036025764897147,repeated_edited_nearest_neighbours,RepeatedEditedNN,mcc,AMES,,
ames,0,6,0.3811803385802512,repeated_edited_nearest_neighbours,RepeatedEditedNN,mcc,AMES,,
ames,0,7,0.4839678143310045,repeated_edited_nearest_neighbours,RepeatedEditedNN,mcc,AMES,,
ames,0,8,0.3955669787938107,repeated_edited_nearest_neighbours,RepeatedEditedNN,mcc,AMES,,
ames,0,9,0.3459289815441805,repeated_edited_nearest_neighbours,RepeatedEditedNN,mcc,AMES,,
ames,0,0,0.4152640465686861,smoten,SMOTEN,mcc,AMES,,
ames,0,1,0.4745990096585523,smoten,SMOTEN,mcc,AMES,,
ames,0,10,0.4693230806966491,smoten,SMOTEN,mcc,AMES,,
ames,0,11,0.405819866859364,smoten,SMOTEN,mcc,AMES,,
ames,0,12,0.3821233566873636,smoten,SMOTEN,mcc,AMES,,
ames,0,13,0.3512544813256123,smoten,SMOTEN,mcc,AMES,,
ames,0,14,0.5172901171185902,smoten,SMOTEN,mcc,AMES,,
ames,0,15,0.4753287471283748,smoten,SMOTEN,mcc,AMES,,
ames,0,16,0.4349954177879991,smoten,SMOTEN,mcc,AMES,,
ames,0,17,0.3354428855780821,smoten,SMOTEN,mcc,AMES,,
ames,0,18,0.4825638752574945,smoten,SMOTEN,mcc,AMES,,
ames,0,19,0.4702329594487238,smoten,SMOTEN,mcc,AMES,,
ames,0,2,0.4992624183076755,smoten,SMOTEN,mcc,AMES,,
ames,0,3,0.5169071631761862,smoten,SMOTEN,mcc,AMES,,
ames,0,4,0.4649874638526607,smoten,SMOTEN,mcc,AMES,,
ames,0,5,0.3765694625240099,smoten,SMOTEN,mcc,AMES,,
ames,0,6,0.4618970401693364,smoten,SMOTEN,mcc,AMES,,
ames,0,7,0.4765513182930415,smoten,SMOTEN,mcc,AMES,,
ames,0,8,0.4691187047480257,smoten,SMOTEN,mcc,AMES,,
ames,0,9,0.4182777611125322,smoten,SMOTEN,mcc,AMES,,
ames,0,0,0.4003232875175906,tomek_links,TomekLinks,mcc,AMES,,
ames,0,1,0.5043866216371359,tomek_links,TomekLinks,mcc,AMES,,
ames,0,10,0.4834351333256101,tomek_links,TomekLinks,mcc,AMES,,
ames,0,11,0.3882230865607805,tomek_links,TomekLinks,mcc,AMES,,
ames,0,12,0.4059900849203456,tomek_links,TomekLinks,mcc,AMES,,
ames,0,13,0.3516434622404293,tomek_links,TomekLinks,mcc,AMES,,
ames,0,14,0.511028959917791,tomek_links,TomekLinks,mcc,AMES,,
ames,0,15,0.4818027307066432,tomek_links,TomekLinks,mcc,AMES,,
ames,0,16,0.4311533207451123,tomek_links,TomekLinks,mcc,AMES,,
ames,0,17,0.3632751086980135,tomek_links,TomekLinks,mcc,AMES,,
ames,0,18,0.4971918993546329,tomek_links,TomekLinks,mcc,AMES,,
ames,0,19,0.484272714461338,tomek_links,TomekLinks,mcc,AMES,,
ames,0,2,0.4996502569393397,tomek_links,TomekLinks,mcc,AMES,,
ames,0,3,0.5185816122742285,tomek_links,TomekLinks,mcc,AMES,,
ames,0,4,0.4487051656350559,tomek_links,TomekLinks,mcc,AMES,,
ames,0,5,0.3660177351323015,tomek_links,TomekLinks,mcc,AMES,,
ames,0,6,0.4669189211646136,tomek_links,TomekLinks,mcc,AMES,,
ames,0,7,0.4993940616440604,tomek_links,TomekLinks,mcc,AMES,,
ames,0,8,0.4778331860440041,tomek_links,TomekLinks,mcc,AMES,,
ames,0,9,0.4033517807089551,tomek_links,TomekLinks,mcc,AMES,,
pgp_broccatelli,0,0,0.6787204655256748,all_knn,AllKNN,mcc,Pgp,,
pgp_broccatelli,0,1,0.6125657435387464,all_knn,AllKNN,mcc,Pgp,,
pgp_broccatelli,0,10,0.650737303372481,all_knn,AllKNN,mcc,Pgp,,
pgp_broccatelli,0,11,0.5841841313417621,all_knn,AllKNN,mcc,Pgp,,
pgp_broccatelli,0,12,0.5667695715052061,all_knn,AllKNN,mcc,Pgp,,
pgp_broccatelli,0,13,0.6700918042021454,all_knn,AllKNN,mcc,Pgp,,
pgp_broccatelli,0,14,0.6728510902841842,all_knn,AllKNN,mcc,Pgp,,
pgp_broccatelli,0,15,0.618236702432752,all_knn,AllKNN,mcc,Pgp,,
pgp_broccatelli,0,16,0.6354280753416474,all_knn,AllKNN,mcc,Pgp,,
pgp_broccatelli,0,17,0.6547929297858514,all_knn,AllKNN,mcc,Pgp,,
pgp_broccatelli,0,18,0.6240766729276294,all_knn,AllKNN,mcc,Pgp,,
pgp_broccatelli,0,19,0.6457709721428753,all_knn,AllKNN,mcc,Pgp,,
pgp_broccatelli,0,2,0.5678256600278018,all_knn,AllKNN,mcc,Pgp,,
pgp_broccatelli,0,3,0.6703202351392421,all_knn,AllKNN,mcc,Pgp,,
pgp_broccatelli,0,4,0.660692307559159,all_knn,AllKNN,mcc,Pgp,,
pgp_broccatelli,0,5,0.548263518187645,all_knn,AllKNN,mcc,Pgp,,
pgp_broccatelli,0,6,0.637329218872504,all_knn,AllKNN,mcc,Pgp,,
pgp_broccatelli,0,7,0.606070245938148,all_knn,AllKNN,mcc,Pgp,,
pgp_broccatelli,0,8,0.5192879199331223,all_knn,AllKNN,mcc,Pgp,,
pgp_broccatelli,0,9,0.5936111384014523,all_knn,AllKNN,mcc,Pgp,,
pgp_broccatelli,0,0,0.6424752915817095,balanced,Balanced,mcc,Pgp,,
pgp_broccatelli,0,1,0.6522711110810523,balanced,Balanced,mcc,Pgp,,
pgp_broccatelli,0,10,0.636680788821453,balanced,Balanced,mcc,Pgp,,
pgp_broccatelli,0,11,0.5501562077228866,balanced,Balanced,mcc,Pgp,,
pgp_broccatelli,0,12,0.573843789729894,balanced,Balanced,mcc,Pgp,,
pgp_broccatelli,0,13,0.6645896616407168,balanced,Balanced,mcc,Pgp,,
pgp_broccatelli,0,14,0.6504748777422171,balanced,Balanced,mcc,Pgp,,
pgp_broccatelli,0,15,0.6428357257050006,balanced,Balanced,mcc,Pgp,,
pgp_broccatelli,0,16,0.605411304679119,balanced,Balanced,mcc,Pgp,,
pgp_broccatelli,0,17,0.6494770742317909,balanced,Balanced,mcc,Pgp,,
pgp_broccatelli,0,18,0.6332847212423887,balanced,Balanced,mcc,Pgp,,
pgp_broccatelli,0,19,0.6061804377745803,balanced,Balanced,mcc,Pgp,,
pgp_broccatelli,0,2,0.6421042597983028,balanced,Balanced,mcc,Pgp,,
pgp_broccatelli,0,3,0.6315617732121084,balanced,Balanced,mcc,Pgp,,
pgp_broccatelli,0,4,0.6524775316361194,balanced,Balanced,mcc,Pgp,,
pgp_broccatelli,0,5,0.5853756537856266,balanced,Balanced,mcc,Pgp,,
pgp_broccatelli,0,6,0.6454152675252469,balanced,Balanced,mcc,Pgp,,
pgp_broccatelli,0,7,0.5409242047625761,balanced,Balanced,mcc,Pgp,,
pgp_broccatelli,0,8,0.5394135912155023,balanced,Balanced,mcc,Pgp,,
pgp_broccatelli,0,9,0.617194484007302,balanced,Balanced,mcc,Pgp,,
pgp_broccatelli,0,0,0.6453995361803768,balanced_diverse,Balanced Diverse,mcc,Pgp,,
pgp_broccatelli,0,1,0.5991903922907912,balanced_diverse,Balanced Diverse,mcc,Pgp,,
pgp_broccatelli,0,10,0.6596417533040038,balanced_diverse,Balanced Diverse,mcc,Pgp,,
pgp_broccatelli,0,11,0.5912831165882387,balanced_diverse,Balanced Diverse,mcc,Pgp,,
pgp_broccatelli,0,12,0.5942862550040752,balanced_diverse,Balanced Diverse,mcc,Pgp,,
pgp_broccatelli,0,13,0.6684611594027294,balanced_diverse,Balanced Diverse,mcc,Pgp,,
pgp_broccatelli,0,14,0.67392569583969,balanced_diverse,Balanced Diverse,mcc,Pgp,,
pgp_broccatelli,0,15,0.6136809191729562,balanced_diverse,Balanced Diverse,mcc,Pgp,,
pgp_broccatelli,0,16,0.624533498612578,balanced_diverse,Balanced Diverse,mcc,Pgp,,
pgp_broccatelli,0,17,0.6620457386187981,balanced_diverse,Balanced Diverse,mcc,Pgp,,
pgp_broccatelli,0,18,0.6491071542470652,balanced_diverse,Balanced Diverse,mcc,Pgp,,
pgp_broccatelli,0,19,0.6218148295018173,balanced_diverse,Balanced Diverse,mcc,Pgp,,
pgp_broccatelli,0,2,0.6304778031725856,balanced_diverse,Balanced Diverse,mcc,Pgp,,
pgp_broccatelli,0,3,0.6494450065541061,balanced_diverse,Balanced Diverse,mcc,Pgp,,
pgp_broccatelli,0,4,0.6620061307800114,balanced_diverse,Balanced Diverse,mcc,Pgp,,
pgp_broccatelli,0,5,0.6047430830039525,balanced_diverse,Balanced Diverse,mcc,Pgp,,
pgp_broccatelli,0,6,0.6632236770852021,balanced_diverse,Balanced Diverse,mcc,Pgp,,
pgp_broccatelli,0,7,0.5586793505389457,balanced_diverse,Balanced Diverse,mcc,Pgp,,
pgp_broccatelli,0,8,0.5180586571267755,balanced_diverse,Balanced Diverse,mcc,Pgp,,
pgp_broccatelli,0,9,0.5979702749846793,balanced_diverse,Balanced Diverse,mcc,Pgp,,
pgp_broccatelli,0,0,0.5234623209979476,condensed_nearest_neighbour,CondensedNN,mcc,Pgp,,
pgp_broccatelli,0,1,0.4423144728000116,condensed_nearest_neighbour,CondensedNN,mcc,Pgp,,
pgp_broccatelli,0,10,0.493348849500278,condensed_nearest_neighbour,CondensedNN,mcc,Pgp,,
pgp_broccatelli,0,11,0.4793491973762499,condensed_nearest_neighbour,CondensedNN,mcc,Pgp,,
pgp_broccatelli,0,12,0.4909035461077833,condensed_nearest_neighbour,CondensedNN,mcc,Pgp,,
pgp_broccatelli,0,13,0.5948892498896089,condensed_nearest_neighbour,CondensedNN,mcc,Pgp,,
pgp_broccatelli,0,14,0.6058320421787357,condensed_nearest_neighbour,CondensedNN,mcc,Pgp,,
pgp_broccatelli,0,15,0.6605297980512496,condensed_nearest_neighbour,CondensedNN,mcc,Pgp,,
pgp_broccatelli,0,16,0.4284797973170506,condensed_nearest_neighbour,CondensedNN,mcc,Pgp,,
pgp_broccatelli,0,17,0.6216120228115708,condensed_nearest_neighbour,CondensedNN,mcc,Pgp,,
pgp_broccatelli,0,18,0.5560910903581444,condensed_nearest_neighbour,CondensedNN,mcc,Pgp,,
pgp_broccatelli,0,19,0.5313337467365565,condensed_nearest_neighbour,CondensedNN,mcc,Pgp,,
pgp_broccatelli,0,2,0.5643535696068379,condensed_nearest_neighbour,CondensedNN,mcc,Pgp,,
pgp_broccatelli,0,3,0.6115502848074095,condensed_nearest_neighbour,CondensedNN,mcc,Pgp,,
pgp_broccatelli,0,4,0.6283766980604564,condensed_nearest_neighbour,CondensedNN,mcc,Pgp,,
pgp_broccatelli,0,5,0.5036147999158819,condensed_nearest_neighbour,CondensedNN,mcc,Pgp,,
pgp_broccatelli,0,6,0.4379453802031508,condensed_nearest_neighbour,CondensedNN,mcc,Pgp,,
pgp_broccatelli,0,7,0.4870453388994479,condensed_nearest_neighbour,CondensedNN,mcc,Pgp,,
pgp_broccatelli,0,8,0.4999792458848846,condensed_nearest_neighbour,CondensedNN,mcc,Pgp,,
pgp_broccatelli,0,9,0.5520139765513689,condensed_nearest_neighbour,CondensedNN,mcc,Pgp,,
