source,error_rate,dataset,dataset_label,strategy,strategy_label,method,n_seeds,figure_id,rf_set,rf_label,learning_progress,mcc_mean,mcc_std
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,19.702658873978297,0.3697380169170254,0.023664780661457142
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,20.426058343582095,0.36965441811998584,0.030665860250591228
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,21.23988274688637,0.38489423529625244,0.03079739786871191
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,21.96328221649017,0.36860162280352204,0.03373985497854947
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,22.68668168609397,0.37015035719404554,0.028818891894150815
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,23.410081155697767,0.37328522925198115,0.0317451236170141
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,24.22390555900204,0.38784010726340334,0.02886082483301288
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,24.94730502860584,0.3857478291656637,0.022250460705802822
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,25.670704498209638,0.3824886339706591,0.03973240906418645
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,26.48452890151391,0.3831929782079878,0.02626011249220149
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,27.20792837111771,0.3884046387617523,0.03319745290793209
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,27.931327840721508,0.3909916656889211,0.024512181231630216
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,28.745152244025782,0.3877185125646574,0.035386830720926125
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,29.468551713629587,0.40191612747244454,0.032996019635877526
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,30.191951183233385,0.39065679468484227,0.029944983762367733
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,30.915350652837184,0.3941625321270779,0.02743302601763791
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,31.729175056141457,0.3978939915591875,0.026272263885203376
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,32.452574525745256,0.413304291548841,0.038937317308193505
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,33.175973995349054,0.39776320592278913,0.03521204555469499
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,33.98979839865333,0.4009893322596983,0.031714840849858886
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,34.713197868257126,0.40943470719009395,0.03313228603421477
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,35.436597337860924,0.41511170486566823,0.03221886909583888
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,36.15999680746473,0.40772705806311443,0.03153638422432886
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,36.973821210769,0.41141842514790977,0.035896891106341026
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,37.6972206803728,0.41722364298030357,0.033854115539440566
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,38.4206201499766,0.41829760118407844,0.028045375867937174
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,39.23444455328087,0.417639082615424,0.026979141393132632
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,39.95784402288467,0.4292865362652907,0.03249495290508012
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,40.68124349248847,0.42498010193419544,0.041894305575565914
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,41.495067895792744,0.4214264344976373,0.02754647315188299
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,42.21846736539654,0.43020415332905027,0.029172919856350277
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,42.94186683500034,0.42620285068331576,0.027939043790856474
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,43.755691238304614,0.42527252578253555,0.031424535869647136
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,44.47909070790841,0.42905933540728886,0.037215954548770414
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,45.20249017751221,0.43020934779421677,0.022007750121240358
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,45.92588964711601,0.4383980299010837,0.030749150534753578
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,46.73971405042028,0.42958294193846475,0.03912907170561419
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,47.46311352002409,0.4394099395690361,0.02671654409960295
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,48.186512989627886,0.43628304253904926,0.02417801761628387
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,49.00033739293216,0.4410630113496918,0.02644204012276231
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,49.72373686253596,0.43220043628213245,0.03610972285873968
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,50.447136332139756,0.4330899376527898,0.020814912689602113
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,51.26096073544403,0.43425061721875835,0.028010550997039838
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,51.98436020504783,0.4361590996804134,0.025488868853513542
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,52.707759674651626,0.43851956273336945,0.02564136507456699
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,53.431159144255425,0.44134777529520114,0.03379316180567857
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,54.2449835475597,0.4339682258145078,0.03389767201677484
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,54.968383017163504,0.4425876157496706,0.02926635642012768
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,55.6917824867673,0.44151867427257824,0.027434348305444053
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,56.505606890071576,0.4459314185552333,0.026056574298749687
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,57.229006359675374,0.44358519891101145,0.025311420721681445
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,57.95240582927917,0.44460935610916225,0.027456287376860514
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,58.766230232583446,0.44403516258623305,0.028251661390195977
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,59.489629702187244,0.44470055181926665,0.0248913449726068
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,60.21302917179104,0.4515161102505926,0.029462071767686906
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,60.93642864139484,0.45557947953204003,0.024783758123068017
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,61.750253044699114,0.44723783872148903,0.020621826216600723
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,62.47365251430291,0.44735632058281494,0.020874701808661036
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,63.19705198390672,0.4451801899322219,0.026216063563604976
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,64.010876387211,0.4501284841785068,0.017705674052922102
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,64.73427585681479,0.44919334285216295,0.026261117317792876
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,65.4576753264186,0.4405938610980102,0.02240506973664797
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,66.18107479602239,0.4515979258263264,0.016846823902446142
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,66.99489919932667,0.44059949180725744,0.018431583120977573
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,67.71829866893046,0.4513344324746069,0.024867090917634938
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,68.44169813853426,0.447723128566017,0.025431744777796184
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,69.25552254183853,0.4462559011495209,0.02300398466966337
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,69.97892201144234,0.44132297035729817,0.0226845749757067
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,70.70232148104613,0.4452180267552054,0.019027167872969736
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,71.51614588435041,0.4472701062722768,0.02392354514717815
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,72.23954535395421,0.4528230602595884,0.028866256724065523
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,72.962944823558,0.4409520704721811,0.02781710002016967
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,73.77676922686229,0.4367911827869519,0.020684985814046635
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,74.50016869646608,0.44308521447980515,0.021293858827447942
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,75.22356816606988,0.44670524763652397,0.03115324095958743
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,75.94696763567367,0.4433811948759782,0.018416701950180275
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,76.76079203897795,0.44932611244643483,0.026569223383057495
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,77.48419150858174,0.4467058614201247,0.017797275840174178
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,78.20759097818555,0.4456694276757357,0.019319513217725084
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,79.02141538148982,0.4475970322862949,0.020826082471299245
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,79.74481485109362,0.44376804867493724,0.024094211253990635
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,80.46821432069741,0.44464630989154463,0.021336390722250114
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,81.2820387240017,0.45312084951522474,0.03175811144244525
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,82.00543819360549,0.4439000691524172,0.028875675329700607
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,82.72883766320929,0.44460889050671,0.03260711500472404
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,83.4522371328131,0.44555213954826567,0.027327635109252995
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,84.26606153611736,0.4383621509193749,0.02147035939933943
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,84.98946100572117,0.43629955893710026,0.024334232389871768
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,85.71286047532496,0.4387796184782049,0.024913708515734802
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,86.52668487862924,0.4423136546311822,0.031913032986851234
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,87.25008434823303,0.43758889680560176,0.022762962820657314
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,87.97348381783684,0.45371501506402,0.0286950263026113
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,88.7873082211411,0.443316024102095,0.023325921093638912
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,89.51070769074491,0.44525138913533746,0.024409216623086497
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,90.2341071603487,0.43357663876490166,0.02674012797918314
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,90.9575066299525,0.43998565776090015,0.021022863517817736
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,91.77133103325679,0.44101274589754375,0.028714202788358588
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,92.49473050286058,0.4361728088670699,0.024986506097281442
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,93.21812997246438,0.44229277740394324,0.02673675137665056
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,94.03195437576865,0.44013997533087823,0.020406722637891797
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,94.75535384537245,0.44818299083809354,0.018387851653285422
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,95.47875331497625,0.4435162659941069,0.022046590407422913
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,96.29257771828053,0.44314248255317856,0.023663768564351602
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,97.01597718788432,0.4390315855825401,0.03928361515175761
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,97.73937665748812,0.4411008383423651,0.03166439342154225
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,98.46277612709191,0.4409482426702412,0.02994834425868211
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,99.2766005303962,0.44212501672910626,0.019370195519211503
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS4,rf-n50-none,50/None,100.0,0.4377158719304502,0.023920581849182738
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,9.93676603432701,0.30134251940298057,0.053034960915422716
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,10.66016550393081,0.3244685002296972,0.04558770374558004
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,11.473989907235083,0.31876331838055105,0.03859703421483861
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,12.197389376838881,0.3316500390896838,0.03836594222709482
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,12.92078884644268,0.3197162843504724,0.04340893296151288
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,13.734613249746953,0.3327238028115112,0.032830972865150194
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,14.458012719350753,0.3414250741576681,0.03660396449027555
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,15.181412188954553,0.3472724617910724,0.03237715532283085
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,15.904811658558351,0.3414643010134485,0.03846503733388661
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,16.718636061862625,0.3448542275487825,0.028024708930213495
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,17.442035531466423,0.35374751830290047,0.030619429414305215
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,18.16543500107022,0.36195327623705714,0.03163570115566674
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,18.979259404374496,0.36132914994920934,0.03074612022004601
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,19.702658873978297,0.3697380169170254,0.023664780661457142
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,20.426058343582095,0.36965441811998584,0.030665860250591228
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,21.23988274688637,0.38489423529625244,0.03079739786871191
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,21.96328221649017,0.36860162280352204,0.03373985497854947
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,22.68668168609397,0.37015035719404554,0.028818891894150815
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,23.410081155697767,0.37328522925198115,0.0317451236170141
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,24.22390555900204,0.38784010726340334,0.02886082483301288
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,24.94730502860584,0.3857478291656637,0.022250460705802822
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,25.670704498209638,0.3824886339706591,0.03973240906418645
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,26.48452890151391,0.3831929782079878,0.02626011249220149
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,27.20792837111771,0.3884046387617523,0.03319745290793209
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,27.931327840721508,0.3909916656889211,0.024512181231630216
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,28.745152244025782,0.3877185125646574,0.035386830720926125
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,29.468551713629587,0.40191612747244454,0.032996019635877526
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,30.191951183233385,0.39065679468484227,0.029944983762367733
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,30.915350652837184,0.3941625321270779,0.02743302601763791
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,31.729175056141457,0.3978939915591875,0.026272263885203376
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,32.452574525745256,0.413304291548841,0.038937317308193505
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,33.175973995349054,0.39776320592278913,0.03521204555469499
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,33.98979839865333,0.4009893322596983,0.031714840849858886
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,34.713197868257126,0.40943470719009395,0.03313228603421477
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,35.436597337860924,0.41511170486566823,0.03221886909583888
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,36.15999680746473,0.40772705806311443,0.03153638422432886
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,36.973821210769,0.41141842514790977,0.035896891106341026
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,37.6972206803728,0.41722364298030357,0.033854115539440566
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,38.4206201499766,0.41829760118407844,0.028045375867937174
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,39.23444455328087,0.417639082615424,0.026979141393132632
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,39.95784402288467,0.4292865362652907,0.03249495290508012
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,40.68124349248847,0.42498010193419544,0.041894305575565914
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,41.495067895792744,0.4214264344976373,0.02754647315188299
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,42.21846736539654,0.43020415332905027,0.029172919856350277
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,42.94186683500034,0.42620285068331576,0.027939043790856474
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,43.755691238304614,0.42527252578253555,0.031424535869647136
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,44.47909070790841,0.42905933540728886,0.037215954548770414
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,45.20249017751221,0.43020934779421677,0.022007750121240358
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,first,First,smal,20,figureS4,rf-n50-none,50/None,45.92588964711601,0.4383980299010837,0.030749150534753578
