dataset,protocol,seed,value,metric
pgp_broccatelli,al,0,100.0,pct_selected
pgp_broccatelli,al,1,100.0,pct_selected
pgp_broccatelli,al,2,100.0,pct_selected
pgp_broccatelli,al,3,100.0,pct_selected
pgp_broccatelli,al,4,100.0,pct_selected
pgp_broccatelli,al,5,100.0,pct_selected
pgp_broccatelli,al,6,100.0,pct_selected
pgp_broccatelli,al,7,100.0,pct_selected
pgp_broccatelli,al,8,100.0,pct_selected
pgp_broccatelli,al,9,100.0,pct_selected
pgp_broccatelli,al,10,100.0,pct_selected
pgp_broccatelli,al,11,100.0,pct_selected
pgp_broccatelli,al,12,100.0,pct_selected
pgp_broccatelli,al,13,100.0,pct_selected
pgp_broccatelli,al,14,100.0,pct_selected
pgp_broccatelli,al,15,100.0,pct_selected
pgp_broccatelli,al,16,100.0,pct_selected
pgp_broccatelli,al,17,100.0,pct_selected
pgp_broccatelli,al,18,100.0,pct_selected
pgp_broccatelli,al,19,100.0,pct_selected
pgp_broccatelli,pl,0,51.88834154351396,pct_selected
pgp_broccatelli,pl,1,51.88834154351396,pct_selected
pgp_broccatelli,pl,2,51.88834154351396,pct_selected
pgp_broccatelli,pl,3,51.88834154351396,pct_selected
pgp_broccatelli,pl,4,51.88834154351396,pct_selected
pgp_broccatelli,pl,5,51.88834154351396,pct_selected
pgp_broccatelli,pl,6,51.88834154351396,pct_selected
pgp_broccatelli,pl,7,51.88834154351396,pct_selected
pgp_broccatelli,pl,8,51.88834154351396,pct_selected
pgp_broccatelli,pl,9,51.88834154351396,pct_selected
pgp_broccatelli,pl,10,51.88834154351396,pct_selected
pgp_broccatelli,pl,11,51.88834154351396,pct_selected
pgp_broccatelli,pl,12,51.88834154351396,pct_selected
pgp_broccatelli,pl,13,51.88834154351396,pct_selected
pgp_broccatelli,pl,14,51.88834154351396,pct_selected
pgp_broccatelli,pl,15,51.88834154351396,pct_selected
pgp_broccatelli,pl,16,51.88834154351396,pct_selected
pgp_broccatelli,pl,17,51.88834154351396,pct_selected
pgp_broccatelli,pl,18,51.88834154351396,pct_selected
pgp_broccatelli,pl,19,51.88834154351396,pct_selected
pgp_broccatelli,random,0,59.77011494252874,pct_selected
pgp_broccatelli,random,1,59.11330049261084,pct_selected
pgp_broccatelli,random,2,58.94909688013136,pct_selected
pgp_broccatelli,random,3,58.29228243021346,pct_selected
pgp_broccatelli,random,4,57.799671592775034,pct_selected
pgp_broccatelli,random,5,59.44170771756979,pct_selected
pgp_broccatelli,random,6,59.11330049261084,pct_selected
pgp_broccatelli,random,7,57.799671592775034,pct_selected
pgp_broccatelli,random,8,59.44170771756979,pct_selected
pgp_broccatelli,random,9,59.93431855500822,pct_selected
pgp_broccatelli,random,10,61.083743842364534,pct_selected
pgp_broccatelli,random,11,59.93431855500822,pct_selected
pgp_broccatelli,random,12,58.29228243021346,pct_selected
pgp_broccatelli,random,13,59.77011494252874,pct_selected
pgp_broccatelli,random,14,58.29228243021346,pct_selected
pgp_broccatelli,random,15,59.11330049261084,pct_selected
pgp_broccatelli,random,16,60.591133004926114,pct_selected
pgp_broccatelli,random,17,58.620689655172406,pct_selected
pgp_broccatelli,random,18,58.620689655172406,pct_selected
pgp_broccatelli,random,19,58.78489326765188,pct_selected
pgp_broccatelli,first,0,60.09852216748769,pct_selected
pgp_broccatelli,first,1,58.94909688013136,pct_selected
pgp_broccatelli,first,2,59.93431855500822,pct_selected
pgp_broccatelli,first,3,58.94909688013136,pct_selected
pgp_broccatelli,first,4,59.93431855500822,pct_selected
pgp_broccatelli,first,5,60.591133004926114,pct_selected
pgp_broccatelli,first,6,60.591133004926114,pct_selected
pgp_broccatelli,first,7,58.29228243021346,pct_selected
pgp_broccatelli,first,8,59.44170771756979,pct_selected
pgp_broccatelli,first,9,59.44170771756979,pct_selected
pgp_broccatelli,first,10,60.591133004926114,pct_selected
pgp_broccatelli,first,11,59.44170771756979,pct_selected
pgp_broccatelli,first,12,60.591133004926114,pct_selected
pgp_broccatelli,first,13,60.26272577996716,pct_selected
pgp_broccatelli,first,14,60.75533661740559,pct_selected
pgp_broccatelli,first,15,58.78489326765188,pct_selected
pgp_broccatelli,first,16,60.75533661740559,pct_selected
pgp_broccatelli,first,17,60.26272577996716,pct_selected
pgp_broccatelli,first,18,59.44170771756979,pct_selected
pgp_broccatelli,first,19,60.42692939244664,pct_selected
pgp_broccatelli,min_oob_error,0,65.02463054187191,pct_selected
pgp_broccatelli,min_oob_error,1,67.98029556650246,pct_selected
pgp_broccatelli,min_oob_error,2,65.02463054187191,pct_selected
pgp_broccatelli,min_oob_error,3,58.620689655172406,pct_selected
pgp_broccatelli,min_oob_error,4,62.88998357963875,pct_selected
pgp_broccatelli,min_oob_error,5,66.99507389162561,pct_selected
pgp_broccatelli,min_oob_error,6,64.36781609195403,pct_selected
pgp_broccatelli,min_oob_error,7,54.35139573070607,pct_selected
pgp_broccatelli,min_oob_error,8,64.5320197044335,pct_selected
pgp_broccatelli,min_oob_error,9,66.66666666666666,pct_selected
pgp_broccatelli,min_oob_error,10,65.68144499178982,pct_selected
pgp_broccatelli,min_oob_error,11,66.17405582922824,pct_selected
pgp_broccatelli,min_oob_error,12,65.84564860426929,pct_selected
pgp_broccatelli,min_oob_error,13,64.5320197044335,pct_selected
pgp_broccatelli,min_oob_error,14,57.635467980295566,pct_selected
pgp_broccatelli,min_oob_error,15,64.20361247947454,pct_selected
pgp_broccatelli,min_oob_error,16,66.33825944170772,pct_selected
pgp_broccatelli,min_oob_error,17,64.86042692939245,pct_selected
pgp_broccatelli,min_oob_error,18,57.14285714285714,pct_selected
pgp_broccatelli,min_oob_error,19,52.21674876847291,pct_selected
pgp_broccatelli,max_oob_error,0,55.008210180623976,pct_selected
pgp_broccatelli,max_oob_error,1,55.172413793103445,pct_selected
pgp_broccatelli,max_oob_error,2,55.82922824302135,pct_selected
pgp_broccatelli,max_oob_error,3,55.33661740558292,pct_selected
pgp_broccatelli,max_oob_error,4,55.82922824302135,pct_selected
pgp_broccatelli,max_oob_error,5,55.82922824302135,pct_selected
pgp_broccatelli,max_oob_error,6,54.8440065681445,pct_selected
pgp_broccatelli,max_oob_error,7,53.20197044334976,pct_selected
pgp_broccatelli,max_oob_error,8,53.20197044334976,pct_selected
pgp_broccatelli,max_oob_error,9,53.858784893267654,pct_selected
pgp_broccatelli,max_oob_error,10,55.172413793103445,pct_selected
pgp_broccatelli,max_oob_error,11,54.35139573070607,pct_selected
pgp_broccatelli,max_oob_error,12,55.172413793103445,pct_selected
pgp_broccatelli,max_oob_error,13,52.545155993431855,pct_selected
pgp_broccatelli,max_oob_error,14,54.8440065681445,pct_selected
pgp_broccatelli,max_oob_error,15,53.858784893267654,pct_selected
pgp_broccatelli,max_oob_error,16,54.35139573070607,pct_selected
pgp_broccatelli,max_oob_error,17,53.5303776683087,pct_selected
pgp_broccatelli,max_oob_error,18,53.03776683087028,pct_selected
pgp_broccatelli,max_oob_error,19,55.33661740558292,pct_selected
pgp_broccatelli,min_oob_uncertainty,0,64.86042692939245,pct_selected
pgp_broccatelli,min_oob_uncertainty,1,64.5320197044335,pct_selected
pgp_broccatelli,min_oob_uncertainty,2,65.02463054187191,pct_selected
pgp_broccatelli,min_oob_uncertainty,3,64.69622331691298,pct_selected
pgp_broccatelli,min_oob_uncertainty,4,65.51724137931035,pct_selected
pgp_broccatelli,min_oob_uncertainty,5,67.32348111658456,pct_selected
pgp_broccatelli,min_oob_uncertainty,6,64.86042692939245,pct_selected
pgp_broccatelli,min_oob_uncertainty,7,52.70935960591133,pct_selected
pgp_broccatelli,min_oob_uncertainty,8,62.725779967159276,pct_selected
pgp_broccatelli,min_oob_uncertainty,9,66.00985221674877,pct_selected
pgp_broccatelli,min_oob_uncertainty,10,65.51724137931035,pct_selected
pgp_broccatelli,min_oob_uncertainty,11,67.15927750410509,pct_selected
pgp_broccatelli,min_oob_uncertainty,12,65.84564860426929,pct_selected
pgp_broccatelli,min_oob_uncertainty,13,65.68144499178982,pct_selected
pgp_broccatelli,min_oob_uncertainty,14,64.36781609195403,pct_selected
pgp_broccatelli,min_oob_uncertainty,15,63.38259441707718,pct_selected
pgp_broccatelli,min_oob_uncertainty,16,66.17405582922824,pct_selected
pgp_broccatelli,min_oob_uncertainty,17,66.17405582922824,pct_selected
pgp_broccatelli,min_oob_uncertainty,18,65.51724137931035,pct_selected
pgp_broccatelli,min_oob_uncertainty,19,52.21674876847291,pct_selected
pgp_broccatelli,max_oob_uncertainty,0,54.51559934318555,pct_selected
pgp_broccatelli,max_oob_uncertainty,1,54.02298850574713,pct_selected
pgp_broccatelli,max_oob_uncertainty,2,54.02298850574713,pct_selected
pgp_broccatelli,max_oob_uncertainty,3,53.36617405582923,pct_selected
pgp_broccatelli,max_oob_uncertainty,4,54.02298850574713,pct_selected
pgp_broccatelli,max_oob_uncertainty,5,52.052545155993435,pct_selected
pgp_broccatelli,max_oob_uncertainty,6,54.679802955665025,pct_selected
pgp_broccatelli,max_oob_uncertainty,7,53.5303776683087,pct_selected
pgp_broccatelli,max_oob_uncertainty,8,53.20197044334976,pct_selected
pgp_broccatelli,max_oob_uncertainty,9,52.21674876847291,pct_selected
pgp_broccatelli,max_oob_uncertainty,10,53.5303776683087,pct_selected
pgp_broccatelli,max_oob_uncertainty,11,53.03776683087028,pct_selected
pgp_broccatelli,max_oob_uncertainty,12,53.20197044334976,pct_selected
pgp_broccatelli,max_oob_uncertainty,13,52.87356321839081,pct_selected
pgp_broccatelli,max_oob_uncertainty,14,52.87356321839081,pct_selected
pgp_broccatelli,max_oob_uncertainty,15,53.858784893267654,pct_selected
pgp_broccatelli,max_oob_uncertainty,16,53.36617405582923,pct_selected
pgp_broccatelli,max_oob_uncertainty,17,53.858784893267654,pct_selected
pgp_broccatelli,max_oob_uncertainty,18,52.87356321839081,pct_selected
pgp_broccatelli,max_oob_uncertainty,19,54.51559934318555,pct_selected
PAMPA_NCATS,al,0,100.0,pct_selected
PAMPA_NCATS,al,1,100.0,pct_selected
PAMPA_NCATS,al,2,100.0,pct_selected
PAMPA_NCATS,al,3,100.0,pct_selected
PAMPA_NCATS,al,4,100.0,pct_selected
PAMPA_NCATS,al,5,100.0,pct_selected
PAMPA_NCATS,al,6,100.0,pct_selected
PAMPA_NCATS,al,7,100.0,pct_selected
PAMPA_NCATS,al,8,100.0,pct_selected
PAMPA_NCATS,al,9,100.0,pct_selected
PAMPA_NCATS,al,10,100.0,pct_selected
PAMPA_NCATS,al,11,100.0,pct_selected
PAMPA_NCATS,al,12,100.0,pct_selected
PAMPA_NCATS,al,13,100.0,pct_selected
PAMPA_NCATS,al,14,100.0,pct_selected
PAMPA_NCATS,al,15,100.0,pct_selected
PAMPA_NCATS,al,16,100.0,pct_selected
PAMPA_NCATS,al,17,100.0,pct_selected
PAMPA_NCATS,al,18,100.0,pct_selected
PAMPA_NCATS,al,19,100.0,pct_selected
PAMPA_NCATS,pl,0,41.19960668633235,pct_selected
PAMPA_NCATS,pl,1,41.19960668633235,pct_selected
PAMPA_NCATS,pl,2,41.19960668633235,pct_selected
PAMPA_NCATS,pl,3,41.19960668633235,pct_selected
PAMPA_NCATS,pl,4,41.19960668633235,pct_selected
PAMPA_NCATS,pl,5,41.19960668633235,pct_selected
PAMPA_NCATS,pl,6,41.19960668633235,pct_selected
PAMPA_NCATS,pl,7,41.19960668633235,pct_selected
PAMPA_NCATS,pl,8,41.19960668633235,pct_selected
PAMPA_NCATS,pl,9,41.19960668633235,pct_selected
PAMPA_NCATS,pl,10,41.19960668633235,pct_selected
PAMPA_NCATS,pl,11,41.19960668633235,pct_selected
PAMPA_NCATS,pl,12,41.19960668633235,pct_selected
PAMPA_NCATS,pl,13,41.19960668633235,pct_selected
PAMPA_NCATS,pl,14,41.19960668633235,pct_selected
PAMPA_NCATS,pl,15,41.19960668633235,pct_selected
PAMPA_NCATS,pl,16,41.19960668633235,pct_selected
PAMPA_NCATS,pl,17,41.19960668633235,pct_selected
PAMPA_NCATS,pl,18,41.19960668633235,pct_selected
PAMPA_NCATS,pl,19,41.19960668633235,pct_selected
PAMPA_NCATS,random,0,53.29400196656834,pct_selected
PAMPA_NCATS,random,1,54.473942969518184,pct_selected
PAMPA_NCATS,random,2,54.3756145526057,pct_selected
PAMPA_NCATS,random,3,53.392330383480825,pct_selected
PAMPA_NCATS,random,4,51.524090462143555,pct_selected
PAMPA_NCATS,random,5,53.19567354965585,pct_selected
PAMPA_NCATS,random,6,53.392330383480825,pct_selected
PAMPA_NCATS,random,7,53.687315634218294,pct_selected
PAMPA_NCATS,random,8,53.29400196656834,pct_selected
PAMPA_NCATS,random,9,51.62241887905604,pct_selected
PAMPA_NCATS,random,10,55.55555555555556,pct_selected
PAMPA_NCATS,random,11,52.8023598820059,pct_selected
PAMPA_NCATS,random,12,52.50737463126843,pct_selected
PAMPA_NCATS,random,13,53.58898721730581,pct_selected
PAMPA_NCATS,random,14,54.08062930186824,pct_selected
PAMPA_NCATS,random,15,52.99901671583087,pct_selected
PAMPA_NCATS,random,16,52.99901671583087,pct_selected
PAMPA_NCATS,random,17,51.91740412979351,pct_selected
PAMPA_NCATS,random,18,53.58898721730581,pct_selected
PAMPA_NCATS,random,19,55.75221238938053,pct_selected
PAMPA_NCATS,first,0,52.90068829891838,pct_selected
PAMPA_NCATS,first,1,52.409046214355946,pct_selected
PAMPA_NCATS,first,2,53.392330383480825,pct_selected
PAMPA_NCATS,first,3,53.687315634218294,pct_selected
PAMPA_NCATS,first,4,50.54080629301868,pct_selected
PAMPA_NCATS,first,5,53.19567354965585,pct_selected
PAMPA_NCATS,first,6,54.17895771878073,pct_selected
PAMPA_NCATS,first,7,54.17895771878073,pct_selected
PAMPA_NCATS,first,8,54.27728613569322,pct_selected
PAMPA_NCATS,first,9,51.81907571288102,pct_selected
PAMPA_NCATS,first,10,57.03048180924287,pct_selected
PAMPA_NCATS,first,11,54.76892822025565,pct_selected
PAMPA_NCATS,first,12,52.704031465093415,pct_selected
PAMPA_NCATS,first,13,54.76892822025565,pct_selected
PAMPA_NCATS,first,14,55.358898721730576,pct_selected
PAMPA_NCATS,first,15,54.670599803343165,pct_selected
PAMPA_NCATS,first,16,52.409046214355946,pct_selected
PAMPA_NCATS,first,17,54.76892822025565,pct_selected
PAMPA_NCATS,first,18,52.90068829891838,pct_selected
PAMPA_NCATS,first,19,56.932153392330385,pct_selected
PAMPA_NCATS,min_oob_error,0,60.66863323500492,pct_selected
PAMPA_NCATS,min_oob_error,1,59.488692232055065,pct_selected
PAMPA_NCATS,min_oob_error,2,59.29203539823009,pct_selected
PAMPA_NCATS,min_oob_error,3,59.29203539823009,pct_selected
PAMPA_NCATS,min_oob_error,4,57.42379547689283,pct_selected
PAMPA_NCATS,min_oob_error,5,57.12881022615536,pct_selected
PAMPA_NCATS,min_oob_error,6,59.29203539823009,pct_selected
PAMPA_NCATS,min_oob_error,7,59.587020648967545,pct_selected
PAMPA_NCATS,min_oob_error,8,60.570304818092424,pct_selected
PAMPA_NCATS,min_oob_error,9,56.83382497541789,pct_selected
PAMPA_NCATS,min_oob_error,10,59.587020648967545,pct_selected
PAMPA_NCATS,min_oob_error,11,58.70206489675516,pct_selected
PAMPA_NCATS,min_oob_error,12,58.4070796460177,pct_selected
PAMPA_NCATS,min_oob_error,13,59.29203539823009,pct_selected
PAMPA_NCATS,min_oob_error,14,60.27531956735497,pct_selected
PAMPA_NCATS,min_oob_error,15,60.07866273352999,pct_selected
PAMPA_NCATS,min_oob_error,16,58.50540806293019,pct_selected
PAMPA_NCATS,min_oob_error,17,60.07866273352999,pct_selected
PAMPA_NCATS,min_oob_error,18,58.30875122910521,pct_selected
PAMPA_NCATS,min_oob_error,19,60.47197640117994,pct_selected
PAMPA_NCATS,max_oob_error,0,42.67453294001967,pct_selected
PAMPA_NCATS,max_oob_error,1,46.017699115044245,pct_selected
PAMPA_NCATS,max_oob_error,2,46.214355948869226,pct_selected
PAMPA_NCATS,max_oob_error,3,46.80432645034415,pct_selected
PAMPA_NCATS,max_oob_error,4,46.312684365781706,pct_selected
PAMPA_NCATS,max_oob_error,5,46.312684365781706,pct_selected
PAMPA_NCATS,max_oob_error,6,45.42772861356932,pct_selected
PAMPA_NCATS,max_oob_error,7,45.42772861356932,pct_selected
PAMPA_NCATS,max_oob_error,8,46.50934119960669,pct_selected
PAMPA_NCATS,max_oob_error,9,46.50934119960669,pct_selected
PAMPA_NCATS,max_oob_error,10,45.23107177974435,pct_selected
PAMPA_NCATS,max_oob_error,11,45.42772861356932,pct_selected
PAMPA_NCATS,max_oob_error,12,45.03441494591937,pct_selected
PAMPA_NCATS,max_oob_error,13,45.624385447394296,pct_selected
PAMPA_NCATS,max_oob_error,14,46.312684365781706,pct_selected
PAMPA_NCATS,max_oob_error,15,45.23107177974435,pct_selected
PAMPA_NCATS,max_oob_error,16,44.14945919370698,pct_selected
PAMPA_NCATS,max_oob_error,17,46.4110127826942,pct_selected
PAMPA_NCATS,max_oob_error,18,46.017699115044245,pct_selected
PAMPA_NCATS,max_oob_error,19,45.919370698131765,pct_selected
PAMPA_NCATS,min_oob_uncertainty,0,60.86529006882989,pct_selected
PAMPA_NCATS,min_oob_uncertainty,1,59.882005899705014,pct_selected
PAMPA_NCATS,min_oob_uncertainty,2,61.25860373647984,pct_selected
PAMPA_NCATS,min_oob_uncertainty,3,61.455260570304816,pct_selected
PAMPA_NCATS,min_oob_uncertainty,4,57.91543756145526,pct_selected
PAMPA_NCATS,min_oob_uncertainty,5,57.91543756145526,pct_selected
PAMPA_NCATS,min_oob_uncertainty,6,60.86529006882989,pct_selected
PAMPA_NCATS,min_oob_uncertainty,7,62.43854473942969,pct_selected
PAMPA_NCATS,min_oob_uncertainty,8,62.04523107177975,pct_selected
PAMPA_NCATS,min_oob_uncertainty,9,59.587020648967545,pct_selected
PAMPA_NCATS,min_oob_uncertainty,10,62.635201573254676,pct_selected
PAMPA_NCATS,min_oob_uncertainty,11,59.78367748279253,pct_selected
PAMPA_NCATS,min_oob_uncertainty,12,58.50540806293019,pct_selected
PAMPA_NCATS,min_oob_uncertainty,13,61.455260570304816,pct_selected
PAMPA_NCATS,min_oob_uncertainty,14,62.24188790560472,pct_selected
PAMPA_NCATS,min_oob_uncertainty,15,60.766961651917406,pct_selected
PAMPA_NCATS,min_oob_uncertainty,16,58.01376597836775,pct_selected
PAMPA_NCATS,min_oob_uncertainty,17,58.50540806293019,pct_selected
PAMPA_NCATS,min_oob_uncertainty,18,57.817109144542776,pct_selected
PAMPA_NCATS,min_oob_uncertainty,19,62.14355948869223,pct_selected
PAMPA_NCATS,max_oob_uncertainty,0,41.29793510324484,pct_selected
PAMPA_NCATS,max_oob_uncertainty,1,41.29793510324484,pct_selected
PAMPA_NCATS,max_oob_uncertainty,2,41.49459193706981,pct_selected
PAMPA_NCATS,max_oob_uncertainty,3,41.5929203539823,pct_selected
PAMPA_NCATS,max_oob_uncertainty,4,41.69124877089479,pct_selected
PAMPA_NCATS,max_oob_uncertainty,5,41.396263520157326,pct_selected
PAMPA_NCATS,max_oob_uncertainty,6,41.49459193706981,pct_selected
PAMPA_NCATS,max_oob_uncertainty,7,41.396263520157326,pct_selected
PAMPA_NCATS,max_oob_uncertainty,8,41.49459193706981,pct_selected
PAMPA_NCATS,max_oob_uncertainty,9,41.396263520157326,pct_selected
PAMPA_NCATS,max_oob_uncertainty,10,41.29793510324484,pct_selected
PAMPA_NCATS,max_oob_uncertainty,11,41.396263520157326,pct_selected
PAMPA_NCATS,max_oob_uncertainty,12,41.29793510324484,pct_selected
PAMPA_NCATS,max_oob_uncertainty,13,41.69124877089479,pct_selected
PAMPA_NCATS,max_oob_uncertainty,14,41.69124877089479,pct_selected
PAMPA_NCATS,max_oob_uncertainty,15,41.29793510324484,pct_selected
PAMPA_NCATS,max_oob_uncertainty,16,41.29793510324484,pct_selected
PAMPA_NCATS,max_oob_uncertainty,17,41.29793510324484,pct_selected
PAMPA_NCATS,max_oob_uncertainty,18,41.49459193706981,pct_selected
PAMPA_NCATS,max_oob_uncertainty,19,41.29793510324484,pct_selected
MDR1_MDCK_classification2,al,0,100.0,pct_selected
MDR1_MDCK_classification2,al,1,100.0,pct_selected
MDR1_MDCK_classification2,al,2,100.0,pct_selected
MDR1_MDCK_classification2,al,3,100.0,pct_selected
MDR1_MDCK_classification2,al,4,100.0,pct_selected
MDR1_MDCK_classification2,al,5,100.0,pct_selected
MDR1_MDCK_classification2,al,6,100.0,pct_selected
MDR1_MDCK_classification2,al,7,100.0,pct_selected
MDR1_MDCK_classification2,al,8,100.0,pct_selected
MDR1_MDCK_classification2,al,9,100.0,pct_selected
MDR1_MDCK_classification2,al,10,100.0,pct_selected
MDR1_MDCK_classification2,al,11,100.0,pct_selected
MDR1_MDCK_classification2,al,12,100.0,pct_selected
MDR1_MDCK_classification2,al,13,100.0,pct_selected
MDR1_MDCK_classification2,al,14,100.0,pct_selected
MDR1_MDCK_classification2,al,15,100.0,pct_selected
MDR1_MDCK_classification2,al,16,100.0,pct_selected
MDR1_MDCK_classification2,al,17,100.0,pct_selected
MDR1_MDCK_classification2,al,18,100.0,pct_selected
MDR1_MDCK_classification2,al,19,100.0,pct_selected
MDR1_MDCK_classification2,pl,0,61.40667267808837,pct_selected
MDR1_MDCK_classification2,pl,1,61.40667267808837,pct_selected
MDR1_MDCK_classification2,pl,2,61.40667267808837,pct_selected
MDR1_MDCK_classification2,pl,3,61.40667267808837,pct_selected
MDR1_MDCK_classification2,pl,4,61.40667267808837,pct_selected
MDR1_MDCK_classification2,pl,5,61.40667267808837,pct_selected
MDR1_MDCK_classification2,pl,6,61.40667267808837,pct_selected
MDR1_MDCK_classification2,pl,7,61.40667267808837,pct_selected
MDR1_MDCK_classification2,pl,8,61.40667267808837,pct_selected
MDR1_MDCK_classification2,pl,9,61.40667267808837,pct_selected
MDR1_MDCK_classification2,pl,10,61.40667267808837,pct_selected
MDR1_MDCK_classification2,pl,11,61.40667267808837,pct_selected
MDR1_MDCK_classification2,pl,12,61.40667267808837,pct_selected
MDR1_MDCK_classification2,pl,13,61.40667267808837,pct_selected
MDR1_MDCK_classification2,pl,14,61.40667267808837,pct_selected
MDR1_MDCK_classification2,pl,15,61.40667267808837,pct_selected
MDR1_MDCK_classification2,pl,16,61.40667267808837,pct_selected
MDR1_MDCK_classification2,pl,17,61.40667267808837,pct_selected
MDR1_MDCK_classification2,pl,18,61.40667267808837,pct_selected
MDR1_MDCK_classification2,pl,19,61.40667267808837,pct_selected
MDR1_MDCK_classification2,random,0,70.15329125338143,pct_selected
MDR1_MDCK_classification2,random,1,68.53020739404869,pct_selected
MDR1_MDCK_classification2,random,2,70.69431920649234,pct_selected
MDR1_MDCK_classification2,random,3,68.89089269612263,pct_selected
MDR1_MDCK_classification2,random,4,69.0712353471596,pct_selected
MDR1_MDCK_classification2,random,5,68.34986474301172,pct_selected
MDR1_MDCK_classification2,random,6,68.89089269612263,pct_selected
MDR1_MDCK_classification2,random,7,69.52209197475203,pct_selected
MDR1_MDCK_classification2,random,8,70.33363390441839,pct_selected
MDR1_MDCK_classification2,random,9,69.34174932371506,pct_selected
MDR1_MDCK_classification2,random,10,70.69431920649234,pct_selected
MDR1_MDCK_classification2,random,11,69.79260595130748,pct_selected
MDR1_MDCK_classification2,random,12,68.4400360685302,pct_selected
MDR1_MDCK_classification2,random,13,70.06311992786294,pct_selected
MDR1_MDCK_classification2,random,14,70.60414788097385,pct_selected
MDR1_MDCK_classification2,random,15,69.43192064923355,pct_selected
MDR1_MDCK_classification2,random,16,68.25969341749324,pct_selected
MDR1_MDCK_classification2,random,17,68.80072137060415,pct_selected
MDR1_MDCK_classification2,random,18,69.25157799819658,pct_selected
MDR1_MDCK_classification2,random,19,70.06311992786294,pct_selected
MDR1_MDCK_classification2,first,0,71.32551848512173,pct_selected
MDR1_MDCK_classification2,first,1,69.34174932371506,pct_selected
MDR1_MDCK_classification2,first,2,71.68620378719567,pct_selected
MDR1_MDCK_classification2,first,3,69.61226330027051,pct_selected
MDR1_MDCK_classification2,first,4,70.51397655545536,pct_selected
MDR1_MDCK_classification2,first,5,69.0712353471596,pct_selected
MDR1_MDCK_classification2,first,6,70.51397655545536,pct_selected
MDR1_MDCK_classification2,first,7,70.96483318304779,pct_selected
MDR1_MDCK_classification2,first,8,71.68620378719567,pct_selected
MDR1_MDCK_classification2,first,9,70.69431920649234,pct_selected
MDR1_MDCK_classification2,first,10,71.77637511271415,pct_selected
MDR1_MDCK_classification2,first,11,70.60414788097385,pct_selected
MDR1_MDCK_classification2,first,12,68.53020739404869,pct_selected
MDR1_MDCK_classification2,first,13,71.77637511271415,pct_selected
MDR1_MDCK_classification2,first,14,70.8746618575293,pct_selected
MDR1_MDCK_classification2,first,15,71.23534715960325,pct_selected
MDR1_MDCK_classification2,first,16,69.34174932371506,pct_selected
MDR1_MDCK_classification2,first,17,69.16140667267808,pct_selected
MDR1_MDCK_classification2,first,18,70.15329125338143,pct_selected
MDR1_MDCK_classification2,first,19,71.5058611361587,pct_selected
MDR1_MDCK_classification2,min_oob_error,0,75.11271415689811,pct_selected
MDR1_MDCK_classification2,min_oob_error,1,73.12894499549142,pct_selected
MDR1_MDCK_classification2,min_oob_error,2,75.38322813345356,pct_selected
MDR1_MDCK_classification2,min_oob_error,3,75.02254283137962,pct_selected
MDR1_MDCK_classification2,min_oob_error,4,75.65374211000902,pct_selected
MDR1_MDCK_classification2,min_oob_error,5,73.48963029756538,pct_selected
MDR1_MDCK_classification2,min_oob_error,6,74.84220018034266,pct_selected
MDR1_MDCK_classification2,min_oob_error,7,74.84220018034266,pct_selected
MDR1_MDCK_classification2,min_oob_error,8,75.83408476104599,pct_selected
MDR1_MDCK_classification2,min_oob_error,9,74.66185752930569,pct_selected
MDR1_MDCK_classification2,min_oob_error,10,77.09648331830478,pct_selected
MDR1_MDCK_classification2,min_oob_error,11,74.93237150586114,pct_selected
MDR1_MDCK_classification2,min_oob_error,12,74.5716862037872,pct_selected
MDR1_MDCK_classification2,min_oob_error,13,74.39134355275023,pct_selected
MDR1_MDCK_classification2,min_oob_error,14,76.01442741208295,pct_selected
MDR1_MDCK_classification2,min_oob_error,15,75.47339945897204,pct_selected
MDR1_MDCK_classification2,min_oob_error,16,73.39945897204689,pct_selected
MDR1_MDCK_classification2,min_oob_error,17,73.76014427412083,pct_selected
MDR1_MDCK_classification2,min_oob_error,18,74.75202885482418,pct_selected
MDR1_MDCK_classification2,min_oob_error,19,75.92425608656447,pct_selected
MDR1_MDCK_classification2,max_oob_error,0,69.25157799819658,pct_selected
MDR1_MDCK_classification2,max_oob_error,1,69.0712353471596,pct_selected
MDR1_MDCK_classification2,max_oob_error,2,69.43192064923355,pct_selected
MDR1_MDCK_classification2,max_oob_error,3,70.60414788097385,pct_selected
MDR1_MDCK_classification2,max_oob_error,4,68.62037871956717,pct_selected
MDR1_MDCK_classification2,max_oob_error,5,69.61226330027051,pct_selected
MDR1_MDCK_classification2,max_oob_error,6,69.88277727682598,pct_selected
MDR1_MDCK_classification2,max_oob_error,7,69.25157799819658,pct_selected
MDR1_MDCK_classification2,max_oob_error,8,69.16140667267808,pct_selected
MDR1_MDCK_classification2,max_oob_error,9,68.4400360685302,pct_selected
MDR1_MDCK_classification2,max_oob_error,10,70.96483318304779,pct_selected
MDR1_MDCK_classification2,max_oob_error,11,69.52209197475203,pct_selected
MDR1_MDCK_classification2,max_oob_error,12,67.71866546438233,pct_selected
MDR1_MDCK_classification2,max_oob_error,13,69.702434625789,pct_selected
MDR1_MDCK_classification2,max_oob_error,14,69.16140667267808,pct_selected
MDR1_MDCK_classification2,max_oob_error,15,68.4400360685302,pct_selected
